Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2020-02-27 00:00:00+00:00,66.45053100585938,94.21499633789062,65.51001739501953,189.0279083251953,152.01377868652344,6.292398452758789,45.266666412353516
2020-02-28 00:00:00+00:00,66.41165924072266,94.1875,66.72063446044922,191.7375946044922,155.69448852539062,6.727585792541504,44.53266525268555
2020-03-02 00:00:00+00:00,72.59464263916016,97.69750213623047,69.06563568115234,195.69247436523438,166.0542755126953,6.886014461517334,49.574668884277344
2020-03-03 00:00:00+00:00,70.28909301757812,95.44950103759766,66.6444091796875,185.18260192871094,158.09701538085938,6.623459339141846,49.70066833496094
2020-03-04 00:00:00+00:00,73.5494155883789,98.79149627685547,68.83049011230469,191.0302734375,163.90155029296875,7.087291717529297,49.96666717529297
2020-03-05 00:00:00+00:00,71.1636962890625,96.20149993896484,65.50055694580078,184.46534729003906,159.78843688964844,6.807797431945801,48.30266571044922
2020-03-06 00:00:00+00:00,70.21862030029297,95.05449676513672,64.55299377441406,180.40087890625,155.27163696289062,6.627194881439209,46.89866638183594
2020-03-09 00:00:00+00:00,64.66490173339844,90.03050231933594,60.56993103027344,168.85499572753906,144.74850463867188,6.114038944244385,40.53333282470703
2020-03-10 00:00:00+00:00,69.3221664428711,94.59100341796875,63.52820587158203,177.5119171142578,154.64698791503906,6.503640174865723,43.02199935913086
2020-03-11 00:00:00+00:00,66.91458892822266,91.04299926757812,60.32630920410156,169.59217834472656,147.64114379882812,6.139695167541504,42.28200149536133
2020-03-12 00:00:00+00:00,60.30644989013672,83.83049774169922,55.37675476074219,153.88218688964844,133.63916015625,5.388393878936768,37.369998931884766
2020-03-13 00:00:00+00:00,67.53167724609375,89.25,60.494205474853516,169.63201904296875,152.638427734375,5.999449729919434,36.44133377075195
2020-03-16 00:00:00+00:00,58.84391784667969,84.4574966430664,53.45621871948242,145.45436096191406,130.14102172851562,4.892425537109375,29.67133331298828
2020-03-17 00:00:00+00:00,61.43128204345703,90.39199829101562,55.701080322265625,148.85140991210938,140.8563995361328,5.412308692932129,28.68000030517578
2020-03-18 00:00:00+00:00,59.927452087402344,91.5,54.36243438720703,146.40077209472656,134.92691040039062,5.052352428436279,24.08133316040039
2020-03-19 00:00:00+00:00,59.46828842163086,94.04650115966797,55.38273239135742,152.54730224609375,137.1468505859375,5.30519437789917,28.50933265686035
2020-03-20 00:00:00+00:00,55.69290542602539,92.30449676513672,53.21758270263672,149.16021728515625,131.99578857421875,5.125338554382324,28.50200080871582
2020-03-23 00:00:00+00:00,54.5097541809082,95.1415023803711,52.5161247253418,147.5364227294922,130.67918395996094,5.298218727111816,28.952667236328125
2020-03-24 00:00:00+00:00,59.97847366333008,97.00499725341797,56.29642105102539,160.36740112304688,142.55738830566406,6.207203388214111,33.66666793823242
2020-03-25 00:00:00+00:00,59.64805603027344,94.29199981689453,54.882049560546875,155.61557006835938,141.19273376464844,6.1185221672058105,35.95000076293945
2020-03-26 00:00:00+00:00,62.78691864013672,97.77449798583984,57.935977935791016,162.71841430664062,150.0244598388672,6.407981872558594,35.21066665649414
2020-03-27 00:00:00+00:00,60.18740463256836,95.00499725341797,55.3124885559082,156.19332885742188,143.8643798828125,6.2956366539001465,34.29066848754883
2020-03-30 00:00:00+00:00,61.905029296875,98.19750213623047,57.10847854614258,165.3184814453125,153.98388671875,6.615984916687012,33.47533416748047
2020-03-31 00:00:00+00:00,61.7786979675293,97.48600006103516,57.88765335083008,166.16526794433594,151.5621337890625,6.566413402557373,34.93333435058594
2020-04-01 00:00:00+00:00,58.5280876159668,95.38500213623047,54.90596008300781,158.99267578125,146.18038940429688,6.055000305175781,32.104000091552734
2020-04-02 00:00:00+00:00,59.50472640991211,95.94149780273438,55.64976501464844,157.5880126953125,149.2076416015625,6.363891124725342,30.29800033569336
2020-04-03 00:00:00+00:00,58.64955520629883,95.32949829101562,54.43765640258789,153.59327697753906,147.8333740234375,6.075925350189209,32.000667572021484
2020-04-06 00:00:00+00:00,63.76600646972656,99.87950134277344,58.94581985473633,164.92001342773438,158.827392578125,6.685985088348389,34.41600036621094
2020-04-07 00:00:00+00:00,63.02743911743164,100.58000183105469,58.9144287109375,168.18753051757812,157.11679077148438,6.452572822570801,36.36333465576172
2020-04-08 00:00:00+00:00,64.64061737060547,102.1500015258789,60.132015228271484,173.61679077148438,158.69287109375,6.6498637199401855,36.589332580566406
2020-04-09 00:00:00+00:00,65.10704040527344,102.13800048828125,60.110591888427734,174.52333068847656,158.7024688720703,6.550220966339111,38.20000076293945
2020-04-13 00:00:00+00:00,66.38494110107422,108.44349670410156,60.30189895629883,174.12484741210938,159.0580291748047,6.722104549407959,43.39666748046875
2020-04-14 00:00:00+00:00,69.73760986328125,114.16600036621094,63.03300476074219,177.4919891357422,166.92877197265625,7.073342800140381,47.32600021362305
2020-04-15 00:00:00+00:00,69.10107421875,115.38400268554688,62.637935638427734,176.2965545654297,165.1797637939453,6.995870590209961,48.65533447265625
2020-04-16 00:00:00+00:00,69.65015411376953,120.40950012207031,62.6444091796875,175.57928466796875,170.1385498046875,7.341130256652832,49.680667877197266
2020-04-17 00:00:00+00:00,68.705078125,118.75,63.71901321411133,178.55792236328125,171.63778686523438,7.281844139099121,50.259334564208984
2020-04-20 00:00:00+00:00,67.27898406982422,119.68049621582031,62.82973861694336,177.5617218017578,168.23574829101562,7.1505656242370605,49.75733184814453
2020-04-21 00:00:00+00:00,65.19938659667969,116.40599822998047,60.38908767700195,170.15003967285156,161.27801513671875,6.713634967803955,45.781333923339844
2020-04-22 00:00:00+00:00,67.07735443115234,118.17449951171875,62.693233489990234,181.5863494873047,166.7557830810547,7.128146171569824,48.807334899902344
2020-04-23 00:00:00+00:00,66.81739807128906,119.97250366210938,63.32892608642578,184.42550659179688,164.7376708984375,7.074837684631348,47.04199981689453
2020-04-24 00:00:00+00:00,68.74638366699219,120.51100158691406,63.599449157714844,189.34671020507812,167.7456512451172,7.213839054107666,48.34333419799805
2020-04-27 00:00:00+00:00,68.79496002197266,118.80000305175781,63.313480377197266,186.7864990234375,167.26516723632812,7.400417327880859,53.25
2020-04-28 00:00:00+00:00,67.67985534667969,115.7040023803711,61.406898498535156,182.21397399902344,163.19041442871094,7.25792932510376,51.27466583251953
2020-04-29 00:00:00+00:00,69.9028091430664,118.635498046875,66.86660766601562,193.45103454589844,170.51336669921875,7.434793949127197,53.367332458496094
2020-04-30 00:00:00+00:00,71.37750244140625,123.69999694824219,67.09178924560547,203.93101501464844,172.2239990234375,7.280847072601318,52.12533187866211
2020-05-01 00:00:00+00:00,70.22834777832031,114.302001953125,65.62808990478516,201.5002899169922,167.76487731933594,7.044196605682373,46.75466537475586
2020-05-04 00:00:00+00:00,71.22200012207031,115.79949951171875,65.90608215332031,204.47889709472656,171.86839294433594,7.256185531616211,50.74599838256836
2020-05-05 00:00:00+00:00,72.29096984863281,115.88999938964844,67.20736694335938,206.28199768066406,173.7135467529297,7.3172173500061035,51.2140007019043
2020-05-06 00:00:00+00:00,73.03680419921875,117.56300354003906,67.02851867675781,207.67669677734375,175.42420959472656,7.418104648590088,52.172000885009766
2020-05-07 00:00:00+00:00,73.79236602783203,118.38050079345703,68.21670532226562,210.4560546875,176.44287109375,7.594470500946045,52.00266647338867
2020-05-08 00:00:00+00:00,75.54876708984375,118.98049926757812,68.96699523925781,211.5419464111328,177.4807586669922,7.7845377922058105,54.62799835205078
2020-05-11 00:00:00+00:00,76.73753356933594,120.44999694824219,69.92601013183594,212.3687744140625,179.46046447753906,8.036633491516113,54.08599853515625
2020-05-12 00:00:00+00:00,75.8605728149414,117.84750366210938,68.5106430053711,209.3004913330078,175.3953399658203,7.77457332611084,53.96066665649414
2020-05-13 00:00:00+00:00,74.94461822509766,118.39600372314453,67.17298889160156,204.31951904296875,172.742919921875,7.75215482711792,52.73066711425781
2020-05-14 00:00:00+00:00,75.40504455566406,119.44249725341797,67.59795379638672,206.0229949951172,173.49252319335938,8.001757621765137,53.55533218383789
2020-05-15 00:00:00+00:00,74.95922088623047,120.48899841308594,68.405029296875,210.0775146484375,176.01998901367188,8.460358619689941,53.27799987792969
2020-05-18 00:00:00+00:00,76.72535705566406,121.31300354003906,69.00884246826172,212.37872314453125,177.7017822265625,8.718932151794434,54.242000579833984
2020-05-19 00:00:00+00:00,76.2820053100586,122.46649932861328,68.47178649902344,216.0546875,176.4716796875,8.7739839553833,53.867332458496094
2020-05-20 00:00:00+00:00,77.76554107666016,124.89700317382812,70.20350646972656,229.09487915039062,178.91949462890625,8.937894821166992,54.37066650390625
2020-05-21 00:00:00+00:00,77.18578338623047,122.33699798583984,70.08344268798828,230.5094757080078,176.77044677734375,8.743843078613281,55.17333221435547
2020-05-22 00:00:00+00:00,77.6827392578125,121.84400177001953,70.40676879882812,234.01608276367188,176.84751892089844,8.993942260742188,54.45866775512695
2020-05-26 00:00:00+00:00,77.15654754638672,121.09300231933594,70.81179809570312,231.31637573242188,174.9779815673828,8.686548233032227,54.591331481933594
2020-05-27 00:00:00+00:00,77.49271392822266,120.51950073242188,70.75749969482422,228.2680206298828,175.2092742919922,8.494736671447754,54.68199920654297
2020-05-28 00:00:00+00:00,77.52680969238281,120.05500030517578,70.65586853027344,224.60203552246094,174.8141326904297,8.456624031066895,53.72066879272461
2020-05-29 00:00:00+00:00,77.45130920410156,122.11849975585938,71.41710662841797,224.2334442138672,176.59695434570312,8.843732833862305,55.66666793823242
2020-06-01 00:00:00+00:00,78.40380096435547,123.552001953125,71.48435974121094,231.02749633789062,176.19223022460938,8.77472972869873,59.87333297729492
2020-06-02 00:00:00+00:00,78.76675415039062,123.62049865722656,71.85501861572266,231.8343963623047,178.19671630859375,8.793662071228027,58.770668029785156
2020-06-03 00:00:00+00:00,79.20037078857422,123.91999816894531,71.70256805419922,229.28416442871094,178.63035583496094,8.738112449645996,58.86399841308594
2020-06-04 00:00:00+00:00,78.5182876586914,123.02999877929688,70.4595718383789,225.42886352539062,176.27899169921875,8.73910903930664,57.62533187866211
2020-06-05 00:00:00+00:00,80.75455474853516,124.1500015258789,71.74092864990234,229.891845703125,180.40354919433594,8.892128944396973,59.04399871826172
2020-06-08 00:00:00+00:00,81.23202514648438,126.2030029296875,72.1404800415039,230.51942443847656,181.52142333984375,8.77748966217041,63.327999114990234
2020-06-09 00:00:00+00:00,83.79717254638672,130.04299926757812,72.34175109863281,237.76174926757812,182.90916442871094,9.01773452758789,62.711334228515625
2020-06-10 00:00:00+00:00,85.95305633544922,132.37249755859375,72.97047424316406,235.8291473388672,189.69357299804688,9.337484359741211,68.336669921875
2020-06-11 00:00:00+00:00,81.82640838623047,127.89800262451172,69.8418197631836,223.57595825195312,179.50732421875,8.768767356872559,64.85600280761719
2020-06-12 00:00:00+00:00,82.53285217285156,127.2509994506836,70.39083099365234,227.71014404296875,180.9239959716797,8.904592514038086,62.35200119018555
2020-06-15 00:00:00+00:00,83.55354309082031,128.63400268554688,70.78041076660156,231.61524963378906,182.08038330078125,9.145087242126465,66.05999755859375
2020-06-16 00:00:00+00:00,85.7679214477539,130.7635040283203,72.06227111816406,234.75326538085938,186.5423126220703,9.04016399383545,65.47533416748047
2020-06-17 00:00:00+00:00,85.6485595703125,132.0489959716797,72.36467742919922,234.6337127685547,187.18798828125,9.207145690917969,66.11933135986328
2020-06-18 00:00:00+00:00,85.6826400756836,132.69900512695312,71.44700622558594,235.04214477539062,189.19244384765625,9.189201354980469,66.9306640625
2020-06-19 00:00:00+00:00,85.19302368164062,133.75050354003906,70.97471618652344,237.8813018798828,188.06492614746094,9.23231315612793,66.72666931152344
2020-06-22 00:00:00+00:00,87.42198944091797,135.6909942626953,72.27101135253906,238.30966186523438,193.2881622314453,9.49698543548584,66.28800201416016
2020-06-23 00:00:00+00:00,89.2879867553711,138.2205047607422,72.93460845947266,241.3181915283203,194.57949829101562,9.420473098754883,66.78533172607422
2020-06-24 00:00:00+00:00,87.71186065673828,136.72000122070312,71.37625885009766,233.12945556640625,190.6572723388672,9.206645965576172,64.0566635131836
2020-06-25 00:00:00+00:00,88.87631225585938,137.72900390625,71.79473876953125,234.7831268310547,193.0665283203125,9.460350036621094,65.73200225830078
2020-06-26 00:00:00+00:00,86.1455078125,134.64349365234375,67.88092803955078,215.2577362060547,189.20208740234375,9.126396179199219,63.982666015625
2020-06-29 00:00:00+00:00,88.13087463378906,134.0189971923828,69.60617065429688,219.8003692626953,191.23545837402344,9.17125415802002,67.29000091552734
2020-06-30 00:00:00+00:00,88.8665542602539,137.9409942626953,70.64640045166016,226.20590209960938,196.1214141845703,9.468073844909668,71.98733520507812
2020-07-01 00:00:00+00:00,88.6984634399414,143.93499755859375,71.8395767211914,236.6460418701172,197.2681884765625,9.500224113464355,74.64199829101562
2020-07-02 00:00:00+00:00,88.6984634399414,144.51499938964844,73.23102569580078,232.53175354003906,198.77157592773438,9.582218170166016,80.57733154296875
2020-07-06 00:00:00+00:00,91.07115936279297,152.8520050048828,74.71166229248047,239.36563110351562,203.05038452148438,9.80850887298584,91.43866729736328
2020-07-07 00:00:00+00:00,90.7885971069336,150.00599670410156,74.22692108154297,239.94345092773438,200.68936157226562,9.840904235839844,92.65733337402344
2020-07-08 00:00:00+00:00,92.9030532836914,154.0554962158203,74.908447265625,242.653076171875,205.10304260253906,10.18408203125,91.05867004394531
2020-07-09 00:00:00+00:00,93.30255889892578,159.13150024414062,75.65872955322266,243.56956481933594,206.5389404296875,10.476162910461426,92.9520034790039
2020-07-10 00:00:00+00:00,93.46578216552734,160.0,76.67256164550781,244.1374053955078,205.91253662109375,10.44650936126709,102.97666931152344
2020-07-13 00:00:00+00:00,93.03462219238281,155.1999969482422,75.3384017944336,238.09051513671875,199.5521697998047,10.020843505859375,99.80400085449219
2020-07-14 00:00:00+00:00,94.57418823242188,154.1999969482422,75.7683334350586,238.81771850585938,200.78570556640625,10.34458065032959,101.12000274658203
2020-07-15 00:00:00+00:00,95.22460174560547,150.44349670410156,75.57005310058594,239.36563110351562,200.48696899414062,10.195298194885254,103.06732940673828
2020-07-16 00:00:00+00:00,94.05287170410156,149.9949951171875,75.472412109375,240.01315307617188,196.51654052734375,10.1030855178833,100.04266357421875
2020-07-17 00:00:00+00:00,93.86287689208984,148.09849548339844,75.56855773925781,241.10899353027344,195.51429748535156,10.169626235961914,100.05599975585938
2020-07-20 00:00:00+00:00,95.84092712402344,159.8419952392578,77.90957641601562,244.486083984375,203.917724609375,10.477909088134766,109.53333282470703
2020-07-21 00:00:00+00:00,94.51814270019531,156.9145050048828,77.51499938964844,240.83004760742188,201.1711883544922,10.296228408813477,104.55733489990234
2020-07-22 00:00:00+00:00,94.78368377685547,154.99549865722656,77.95989227294922,238.95718383789062,204.06224060058594,10.406134605407715,106.15533447265625
2020-07-23 00:00:00+00:00,90.46946716308594,149.32749938964844,75.56358337402344,231.71487426757812,195.1866455078125,10.098101615905762,100.87133026123047
2020-07-24 00:00:00+00:00,90.24535369873047,150.44549560546875,75.13812255859375,229.8320770263672,193.9916534423828,10.16264820098877,94.46666717529297
2020-07-27 00:00:00+00:00,92.3841781616211,152.760498046875,76.1952896118164,232.61143493652344,196.44908142089844,10.388941764831543,102.63999938964844
2020-07-28 00:00:00+00:00,90.86653900146484,150.01649475097656,74.91094207763672,229.24429321289062,194.68553161621094,10.183584213256836,98.43267059326172
2020-07-29 00:00:00+00:00,92.60830688476562,151.67649841308594,75.90035247802734,232.40223693847656,196.65147399902344,10.432801246643066,99.94066619873047
2020-07-30 00:00:00+00:00,93.7288818359375,152.593994140625,76.64067840576172,233.60763549804688,196.49725341796875,10.580839157104492,99.16600036621094
2020-07-31 00:00:00+00:00,103.54124450683594,158.23399353027344,74.12877655029297,252.70468139648438,197.5669403076172,10.581586837768555,95.38400268554688
2020-08-03 00:00:00+00:00,106.15022277832031,155.59449768066406,73.8702163696289,251.00120544433594,208.6783447265625,10.975849151611328,99.0
2020-08-04 00:00:00+00:00,106.85909271240234,156.94149780273438,73.39892578125,248.87928771972656,205.5463409423828,11.192669868469238,99.13333129882812
2020-08-05 00:00:00+00:00,107.24644470214844,160.25149536132812,73.68737030029297,248.17198181152344,205.20904541015625,11.251483917236328,99.00133514404297
2020-08-06 00:00:00+00:00,110.98819732666016,161.25,74.97570037841797,264.2705078125,208.49520874023438,11.30008316040039,99.30533599853516
2020-08-07 00:00:00+00:00,108.46476745605469,158.3730010986328,74.64790344238281,267.4184875488281,204.7657470703125,11.164508819580078,96.84733581542969
2020-08-10 00:00:00+00:00,110.04129028320312,157.4080047607422,74.57067108154297,261.9991760253906,200.68936157226562,11.130115509033203,94.57133483886719
2020-08-11 00:00:00+00:00,106.7686996459961,154.0334930419922,73.75961303710938,255.15533447265625,195.9961395263672,10.816102027893066,91.6259994506836
2020-08-12 00:00:00+00:00,110.31707000732422,158.11199951171875,75.08979034423828,258.9010314941406,201.59521484375,11.404507637023926,103.65066528320312
2020-08-13 00:00:00+00:00,112.26941680908203,158.05099487304688,75.55859375,260.3056335449219,201.1230010986328,11.407246589660645,108.06666564941406
2020-08-14 00:00:00+00:00,112.16934204101562,157.4010009765625,74.95977020263672,260.2458801269531,201.31573486328125,11.527870178222656,110.04733276367188
2020-08-17 00:00:00+00:00,111.87650299072266,159.12049865722656,75.53816986083984,260.1662292480469,202.6456298828125,12.298452377319336,122.3759994506836
2020-08-18 00:00:00+00:00,112.8087387084961,165.62449645996094,77.50802612304688,261.3417053222656,203.8116912841797,12.222443580627441,125.80599975585938
2020-08-19 00:00:00+00:00,112.9502944946289,163.0240020751953,76.95154571533203,261.5907287597656,202.57518005371094,12.100574493408203,125.23533630371094
2020-08-20 00:00:00+00:00,115.45661926269531,164.86849975585938,78.52782440185547,267.986328125,207.28939819335938,12.103066444396973,133.45533752441406
2020-08-21 00:00:00+00:00,121.4063949584961,164.23599243164062,78.49395751953125,265.9939270019531,205.7824249267578,12.643871307373047,136.6653289794922
2020-08-24 00:00:00+00:00,122.85843658447266,165.3730010986328,78.97122955322266,270.3572692871094,206.4296417236328,12.68050765991211,134.27999877929688
2020-08-25 00:00:00+00:00,121.85051727294922,167.32449340820312,80.00248718261719,279.7513732910156,209.1151580810547,12.710164070129395,134.8893280029297
2020-08-26 00:00:00+00:00,123.50757598876953,172.09249877929688,81.9095687866211,302.7535095214844,213.6361846923828,12.733091354370117,143.54466247558594
2020-08-27 00:00:00+00:00,122.03114318847656,170.0,81.13188934326172,292.1041564941406,218.88168334960938,12.588793754577637,149.25
2020-08-28 00:00:00+00:00,121.83345031738281,170.08999633789062,81.6754150390625,292.54248046875,221.13247680664062,13.106670379638672,147.55999755859375
2020-08-31 00:00:00+00:00,125.96508026123047,172.54800415039062,81.18221282958984,292.08428955078125,217.86734008789062,13.332715034484863,166.10667419433594
2020-09-01 00:00:00+00:00,130.9825897216797,174.95599365234375,82.45509338378906,294.3157043457031,219.5482177734375,13.781938552856445,158.35000610351562
2020-09-02 00:00:00+00:00,128.2688446044922,176.57249450683594,85.55934143066406,301.348876953125,223.77940368652344,14.30595588684082,149.1233367919922
2020-09-03 00:00:00+00:00,117.99954223632812,168.39999389648438,81.18121337890625,290.0121765136719,209.91697692871094,12.978717803955078,135.6666717529297
2020-09-04 00:00:00+00:00,118.07762908935547,164.7310028076172,78.77493286132812,281.65411376953125,206.9706268310547,12.586825370788574,139.44000244140625
2020-09-08 00:00:00+00:00,110.131591796875,157.49200439453125,75.90483093261719,270.1281433105469,195.77439880371094,11.8793306350708,110.06999969482422
2020-09-09 00:00:00+00:00,114.52436065673828,163.4304962158203,77.08206939697266,272.67840576171875,204.1111602783203,12.679064750671387,122.09333038330078
2020-09-10 00:00:00+00:00,110.78563690185547,158.7554931640625,76.02689361572266,267.06982421875,198.39231872558594,12.276955604553223,123.77999877929688
2020-09-11 00:00:00+00:00,109.3311538696289,155.81100463867188,75.51425170898438,265.595458984375,197.09783935546875,12.130122184753418,124.23999786376953
2020-09-14 00:00:00+00:00,112.611083984375,155.14849853515625,75.16899871826172,265.13720703125,198.43093872070312,12.835869789123535,139.8733367919922
2020-09-15 00:00:00+00:00,112.78678131103516,157.80650329589844,76.47875213623047,271.3833312988281,201.6864776611328,12.954285621643066,149.9199981689453
2020-09-16 00:00:00+00:00,109.45803833007812,153.90499877929688,75.3314208984375,262.5171813964844,198.08319091796875,12.479132652282715,147.25332641601562
2020-09-17 00:00:00+00:00,107.71067810058594,150.43649291992188,74.08344268798828,253.85031127929688,196.0159149169922,12.428277015686035,141.14332580566406
2020-09-18 00:00:00+00:00,104.29407501220703,147.74549865722656,72.29242706298828,251.5690155029297,193.58154296875,12.154801368713379,147.38333129882812
2020-09-21 00:00:00+00:00,107.45687866210938,148.02349853515625,71.24872589111328,247.2056884765625,195.658447265625,12.4818754196167,149.79666137695312
2020-09-22 00:00:00+00:00,109.14566802978516,156.44949340820312,72.72735595703125,253.78057861328125,200.3726806640625,12.602033615112305,141.41000366210938
2020-09-23 00:00:00+00:00,104.56742095947266,149.9929962158203,70.2149658203125,248.0723876953125,193.7747344970703,12.089486122131348,126.78666687011719
2020-09-24 00:00:00+00:00,105.64119720458984,150.989501953125,70.88602447509766,248.5804443359375,196.286376953125,12.313103675842285,129.26333618164062
2020-09-25 00:00:00+00:00,109.60446166992188,154.75650024414062,71.693115234375,253.85031127929688,200.7590789794922,12.837368965148926,135.77999877929688
2020-09-28 00:00:00+00:00,112.22061157226562,158.70249938964844,72.66957092285156,255.84271240234375,202.3240509033203,12.998160362243652,140.39999389648438
2020-09-29 00:00:00+00:00,111.37133026123047,157.24400329589844,73.03623962402344,260.7937927246094,200.2180938720703,13.188372611999512,139.69000244140625
2020-09-30 00:00:00+00:00,113.05035400390625,157.43649291992188,73.01531982421875,260.9033508300781,203.1837921142578,13.49226188659668,143.00332641601562
2020-10-01 00:00:00+00:00,114.00699615478516,161.06300354003906,74.12628173828125,265.6153564453125,205.24142456054688,13.576022148132324,149.3866729736328
2020-10-02 00:00:00+00:00,110.32682800292969,156.25,72.51712036132812,258.9508361816406,199.18447875976562,13.025335311889648,138.3633270263672
2020-10-05 00:00:00+00:00,113.72390747070312,159.9600067138672,73.87369537353516,263.6429138183594,203.23211669921875,13.60394287109375,141.89332580566406
