Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2020-02-19 00:00:00+00:00,313.6832580566406,338.3399963378906,339.0799865722656,337.4800109863281,337.7900085449219,48814700
2020-02-20 00:00:00+00:00,312.3945617675781,336.95001220703125,338.6400146484375,333.67999267578125,337.739990234375,74163400
2020-02-21 00:00:00+00:00,309.17742919921875,333.4800109863281,335.80999755859375,332.5799865722656,335.4700012207031,113788200
2020-02-24 00:00:00+00:00,298.9234619140625,322.4200134277344,333.55999755859375,321.239990234375,323.1400146484375,161088400
2020-02-25 00:00:00+00:00,289.86553955078125,312.6499938964844,324.6099853515625,311.69000244140625,323.94000244140625,218913200
2020-02-26 00:00:00+00:00,288.79925537109375,311.5,318.1099853515625,310.70001220703125,314.17999267578125,194773800
2020-02-27 00:00:00+00:00,275.82879638671875,297.510009765625,311.55999755859375,297.510009765625,305.4599914550781,284353500
2020-02-28 00:00:00+00:00,274.6698913574219,296.260009765625,297.8900146484375,285.5400085449219,288.70001220703125,384975800
2020-03-02 00:00:00+00:00,286.5649108886719,309.0899963378906,309.1600036621094,294.4599914550781,298.2099914550781,238703600
2020-03-03 00:00:00+00:00,278.3598937988281,300.239990234375,313.8399963378906,297.57000732421875,309.5,300139100
2020-03-04 00:00:00+00:00,290.0601501464844,312.8599853515625,313.1000061035156,303.3299865722656,306.1199951171875,176613400
2020-03-05 00:00:00+00:00,280.4179992675781,302.4599914550781,308.4700012207031,300.010009765625,304.9800109863281,186366800
2020-03-06 00:00:00+00:00,275.7823791503906,297.4599914550781,298.7799987792969,290.2300109863281,293.1499938964844,228667200
2020-03-09 00:00:00+00:00,254.2452850341797,274.2300109863281,284.19000244140625,273.45001220703125,275.29998779296875,309417300
2020-03-10 00:00:00+00:00,267.40130615234375,288.4200134277344,288.5199890136719,273.5,284.6400146484375,276444100
2020-03-11 00:00:00+00:00,254.3658447265625,274.3599853515625,281.94000244140625,270.8800048828125,280.70001220703125,255316300
2020-03-12 00:00:00+00:00,230.02880859375,248.11000061035156,266.6600036621094,247.67999267578125,256.0,392220700
2020-03-13 00:00:00+00:00,249.6931915283203,269.32000732421875,271.4800109863281,248.52000427246094,263.0899963378906,329566100
2020-03-16 00:00:00+00:00,222.37078857421875,239.85000610351562,256.8999938964844,237.36000061035156,241.17999267578125,297240000
2020-03-17 00:00:00+00:00,234.37705993652344,252.8000030517578,256.1700134277344,237.07000732421875,245.0399932861328,262070500
2020-03-18 00:00:00+00:00,222.50987243652344,240.0,248.3699951171875,228.02000427246094,236.25,327597100
2020-03-19 00:00:00+00:00,222.98269653320312,240.50999450683594,247.3800048828125,232.22000122070312,239.25,289322000
2020-03-20 00:00:00+00:00,213.37342834472656,228.8000030517578,244.47000122070312,228.5,242.52999877929688,347158800
2020-03-23 00:00:00+00:00,207.91787719726562,222.9499969482422,229.67999267578125,218.25999450683594,228.19000244140625,326025200
2020-03-24 00:00:00+00:00,226.75588989257812,243.14999389648438,244.10000610351562,233.8000030517578,234.4199981689453,235494500
2020-03-25 00:00:00+00:00,230.15049743652344,246.7899932861328,256.3500061035156,239.75,244.8699951171875,299430300
2020-03-26 00:00:00+00:00,243.5889129638672,261.20001220703125,262.79998779296875,249.0500030517578,249.52000427246094,257632800
2020-03-27 00:00:00+00:00,236.33348083496094,253.4199981689453,260.80999755859375,251.0500030517578,253.27000427246094,224341200
2020-03-30 00:00:00+00:00,244.008544921875,261.6499938964844,262.42999267578125,253.52999877929688,255.6999969482422,171369500
2020-03-31 00:00:00+00:00,240.37152099609375,257.75,263.3299865722656,256.2200012207031,260.55999755859375,194881100
2020-04-01 00:00:00+00:00,229.5536346435547,246.14999389648438,257.6600036621094,243.89999389648438,247.97999572753906,189554600
2020-04-02 00:00:00+00:00,234.85067749023438,251.8300018310547,252.67999267578125,244.58999633789062,245.19000244140625,177660400
2020-04-03 00:00:00+00:00,231.45608520507812,248.19000244140625,253.32000732421875,245.22000122070312,250.75999450683594,135561200
2020-04-06 00:00:00+00:00,247.00210571289062,264.8599853515625,267.0,248.1699981689453,257.8399963378906,188061200
2020-04-07 00:00:00+00:00,247.25393676757812,265.1300048828125,275.0299987792969,264.8900146484375,274.2099914550781,201427200
2020-04-08 00:00:00+00:00,255.5538330078125,274.0299987792969,276.0,265.25,267.9599914550781,153774500
2020-04-09 00:00:00+00:00,259.4427490234375,278.20001220703125,281.20001220703125,275.4700012207031,277.5799865722656,189999200
2020-04-13 00:00:00+00:00,257.073974609375,275.6600036621094,277.510009765625,271.4100036621094,277.1400146484375,114839100
2020-04-14 00:00:00+00:00,264.6557922363281,283.7900085449219,284.8999938964844,275.510009765625,280.9800109863281,134143400
2020-04-15 00:00:00+00:00,259.0323486328125,277.760009765625,283.94000244140625,275.4599914550781,277.57000732421875,121775000
2020-04-16 00:00:00+00:00,260.2819519042969,279.1000061035156,280.0299987792969,275.760009765625,279.1499938964844,131798300
2020-04-17 00:00:00+00:00,267.3136901855469,286.6400146484375,287.29998779296875,282.3999938964844,285.3800048828125,146684800
2020-04-20 00:00:00+00:00,262.6041564941406,281.5899963378906,286.7900085449219,281.3500061035156,282.6099853515625,100109300
2020-04-21 00:00:00+00:00,254.630615234375,273.0400085449219,278.0400085449219,272.0199890136719,276.7300109863281,126385700
2020-04-22 00:00:00+00:00,260.2819519042969,279.1000061035156,281.0,276.9100036621094,278.3500061035156,92951600
2020-04-23 00:00:00+00:00,260.2633361816406,279.0799865722656,283.94000244140625,278.75,280.489990234375,104709700
2020-04-24 00:00:00+00:00,263.8910217285156,282.9700012207031,283.70001220703125,278.5,280.7300109863281,85063200
2020-04-27 00:00:00+00:00,267.696044921875,287.04998779296875,288.2699890136719,284.6199951171875,285.1199951171875,77896600
2020-04-28 00:00:00+00:00,266.4649658203125,285.7300109863281,291.3999938964844,285.3999938964844,291.0199890136719,105270000
2020-04-29 00:00:00+00:00,273.4407043457031,293.2099914550781,294.8800048828125,290.4100036621094,291.5299987792969,118745600
2020-04-30 00:00:00+00:00,270.8948059082031,290.4800109863281,293.32000732421875,288.5899963378906,291.7099914550781,122901700
2020-05-01 00:00:00+00:00,263.72314453125,282.7900085449219,290.6600036621094,281.5199890136719,285.30999755859375,125180000
2020-05-04 00:00:00+00:00,264.4505920410156,283.57000732421875,283.8999938964844,279.1300048828125,280.739990234375,80873200
2020-05-05 00:00:00+00:00,266.8939514160156,286.19000244140625,289.25,283.7099914550781,286.6400146484375,79569900
2020-05-06 00:00:00+00:00,265.0847473144531,284.25,288.4599914550781,283.7799987792969,288.0400085449219,73632600
2020-05-07 00:00:00+00:00,268.28350830078125,287.67999267578125,289.7799987792969,287.1300048828125,287.75,75250400
2020-05-08 00:00:00+00:00,272.72265625,292.44000244140625,292.95001220703125,289.8599853515625,291.0899963378906,76452400
2020-05-11 00:00:00+00:00,272.77850341796875,292.5,294.0,289.8800048828125,290.3399963378906,79514200
2020-05-12 00:00:00+00:00,267.3416442871094,286.6700134277344,294.239990234375,286.5199890136719,293.7900085449219,95870800
2020-05-13 00:00:00+00:00,262.6134338378906,281.6000061035156,287.19000244140625,278.9599914550781,286.05999755859375,144721100
2020-05-14 00:00:00+00:00,265.7562255859375,284.9700012207031,285.1099853515625,272.989990234375,278.95001220703125,121977900
2020-05-15 00:00:00+00:00,266.9779052734375,286.2799987792969,286.3299865722656,281.3399963378906,282.3699951171875,111146300
2020-05-18 00:00:00+00:00,275.1099548339844,295.0,296.75,292.70001220703125,293.04998779296875,119703800
2020-05-19 00:00:00+00:00,272.28424072265625,291.9700012207031,296.2099914550781,291.95001220703125,294.3500061035156,95189300
2020-05-20 00:00:00+00:00,276.9098205566406,296.92999267578125,297.8699951171875,295.57000732421875,295.82000732421875,85861700
2020-05-21 00:00:00+00:00,274.9980773925781,294.8800048828125,297.6700134277344,293.69000244140625,296.7900085449219,78293900
2020-05-22 00:00:00+00:00,275.520263671875,295.44000244140625,295.6300048828125,293.2200012207031,294.57000732421875,63958200
2020-05-26 00:00:00+00:00,278.9149169921875,299.0799865722656,302.19000244140625,295.4599914550781,301.92999267578125,88951400
2020-05-27 00:00:00+00:00,283.0648498535156,303.5299987792969,303.57000732421875,296.8699951171875,302.1199951171875,104817400
2020-05-28 00:00:00+00:00,282.54266357421875,302.9700012207031,306.8399963378906,302.239990234375,304.6499938964844,90405200
2020-05-29 00:00:00+00:00,283.80157470703125,304.32000732421875,304.9599914550781,299.4700012207031,302.4599914550781,119090800
2020-06-01 00:00:00+00:00,284.9486083984375,305.54998779296875,306.2099914550781,303.05999755859375,303.6199951171875,55758300
2020-06-02 00:00:00+00:00,287.30810546875,308.0799865722656,308.1300048828125,305.1000061035156,306.54998779296875,74267200
2020-06-03 00:00:00+00:00,291.13165283203125,312.17999267578125,313.2200012207031,309.94000244140625,310.239990234375,92567600
2020-06-04 00:00:00+00:00,290.366943359375,311.3599853515625,313.0,309.0799865722656,311.1099853515625,75794400
2020-06-05 00:00:00+00:00,297.8088684082031,319.3399963378906,321.2699890136719,317.1600036621094,317.2300109863281,150524700
2020-06-08 00:00:00+00:00,301.4085998535156,323.20001220703125,323.4100036621094,319.6300048828125,320.2200012207031,73641200
2020-06-09 00:00:00+00:00,299.1611328125,320.7900085449219,323.2799987792969,319.3599853515625,320.29998779296875,77479200
2020-06-10 00:00:00+00:00,297.4918212890625,319.0,322.3900146484375,318.2200012207031,321.4200134277344,95000800
2020-06-11 00:00:00+00:00,280.3417053222656,300.6099853515625,312.1499938964844,300.010009765625,311.4599914550781,209243600
2020-06-12 00:00:00+00:00,283.69903564453125,304.2099914550781,309.0799865722656,298.6000061035156,308.239990234375,194678900
2020-06-15 00:00:00+00:00,286.3475341796875,307.04998779296875,308.2799987792969,296.739990234375,298.0199890136719,135782700
2020-06-16 00:00:00+00:00,291.8591003417969,312.9599914550781,315.6400146484375,307.6700134277344,315.4800109863281,137627500
2020-06-17 00:00:00+00:00,290.64666748046875,311.6600036621094,314.3900146484375,310.8599853515625,314.07000732421875,83398900
2020-06-18 00:00:00+00:00,290.75860595703125,311.7799987792969,312.29998779296875,309.510009765625,310.010009765625,80828700
2020-06-19 00:00:00+00:00,289.0969543457031,308.6400146484375,314.3800048828125,306.5299987792969,314.1700134277344,135549600
2020-06-22 00:00:00+00:00,290.95159912109375,310.6199951171875,311.04998779296875,306.75,307.989990234375,74649400
2020-06-23 00:00:00+00:00,292.291015625,312.04998779296875,314.5,311.6099853515625,313.489990234375,68471200
2020-06-24 00:00:00+00:00,284.8350830078125,304.0899963378906,310.510009765625,302.1000061035156,309.8399963378906,132813500
2020-06-25 00:00:00+00:00,287.8885803222656,307.3500061035156,307.6400146484375,301.2799987792969,303.4700012207031,89468000
2020-06-26 00:00:00+00:00,281.0508117675781,300.04998779296875,306.3900146484375,299.4200134277344,306.1600036621094,127961000
2020-06-29 00:00:00+00:00,285.1815490722656,304.4599914550781,304.6099853515625,298.92999267578125,301.4100036621094,79773300
2020-06-30 00:00:00+00:00,288.8346252441406,308.3599853515625,310.20001220703125,303.82000732421875,303.989990234375,113394800
2020-07-01 00:00:00+00:00,290.85791015625,310.5199890136719,311.8900146484375,309.07000732421875,309.57000732421875,72396500
2020-07-02 00:00:00+00:00,292.4595947265625,312.2300109863281,315.70001220703125,311.510009765625,314.239990234375,69344200
2020-07-06 00:00:00+00:00,296.9743957519531,317.04998779296875,317.67999267578125,315.55999755859375,316.3699951171875,61713800
2020-07-07 00:00:00+00:00,293.91156005859375,313.7799987792969,317.5199890136719,313.3699951171875,315.3800048828125,82910000
2020-07-08 00:00:00+00:00,296.1595458984375,316.17999267578125,316.29998779296875,312.70001220703125,314.6099853515625,54638600
2020-07-09 00:00:00+00:00,294.4735412597656,314.3800048828125,317.1000061035156,310.67999267578125,316.8399963378906,83354200
2020-07-10 00:00:00+00:00,297.48016357421875,317.5899963378906,317.8800048828125,312.760009765625,314.30999755859375,57550400
2020-07-13 00:00:00+00:00,294.904296875,314.8399963378906,322.7099914550781,314.1300048828125,320.1300048828125,102997500
2020-07-14 00:00:00+00:00,298.72601318359375,318.9200134277344,319.760009765625,312.0,313.29998779296875,93657000
2020-07-15 00:00:00+00:00,301.4704284667969,321.8500061035156,323.0400085449219,319.2699890136719,322.4100036621094,87196500
2020-07-16 00:00:00+00:00,300.4776306152344,320.7900085449219,321.2799987792969,319.0899963378906,319.7900085449219,54622500
2020-07-17 00:00:00+00:00,301.3486633300781,321.7200012207031,322.57000732421875,319.739990234375,321.8800048828125,62774900
2020-07-20 00:00:00+00:00,303.7840881347656,324.32000732421875,325.1300048828125,320.6199951171875,321.42999267578125,56308800
2020-07-21 00:00:00+00:00,304.43035888671875,325.010009765625,326.92999267578125,323.94000244140625,326.45001220703125,57292200
2020-07-22 00:00:00+00:00,306.1631774902344,326.8599853515625,327.20001220703125,324.5,324.6199951171875,57792900
2020-07-23 00:00:00+00:00,302.51019287109375,322.9599914550781,327.2300109863281,321.4800109863281,326.4700012207031,75738000
2020-07-24 00:00:00+00:00,300.5618591308594,320.8800048828125,321.989990234375,319.25,320.95001220703125,73766600
2020-07-27 00:00:00+00:00,302.7537536621094,323.2200012207031,323.4100036621094,320.7699890136719,321.6300048828125,48293000
2020-07-28 00:00:00+00:00,300.83355712890625,321.1700134277344,323.6400146484375,320.8500061035156,322.42999267578125,57495000
2020-07-29 00:00:00+00:00,304.5334167480469,325.1199951171875,325.7300109863281,322.0799865722656,322.1199951171875,48454200
2020-07-30 00:00:00+00:00,303.44683837890625,323.9599914550781,324.4100036621094,319.6400146484375,321.8999938964844,61861700
2020-07-31 00:00:00+00:00,305.8447570800781,326.5199890136719,326.6300048828125,321.3299865722656,325.8999938964844,84986800
2020-08-03 00:00:00+00:00,307.97113037109375,328.7900085449219,329.6199951171875,327.7300109863281,328.32000732421875,53077900
2020-08-04 00:00:00+00:00,309.16064453125,330.05999755859375,330.05999755859375,327.8599853515625,327.8599853515625,41917900
2020-08-05 00:00:00+00:00,311.0807800292969,332.1099853515625,332.3900146484375,331.17999267578125,331.4700012207031,42697700
2020-08-06 00:00:00+00:00,313.16021728515625,334.3299865722656,334.4599914550781,331.1300048828125,331.4800109863281,43679400
2020-08-07 00:00:00+00:00,313.3850402832031,334.57000732421875,334.8800048828125,332.29998779296875,333.2799987792969,57308300
2020-08-10 00:00:00+00:00,314.32177734375,335.57000732421875,335.7699890136719,332.9599914550781,335.05999755859375,44282100
2020-08-11 00:00:00+00:00,311.7271423339844,332.79998779296875,337.5400085449219,332.010009765625,336.8500061035156,69601100
2020-08-12 00:00:00+00:00,316.0733947753906,337.44000244140625,338.2799987792969,335.4100036621094,335.44000244140625,53774400
2020-08-13 00:00:00+00:00,315.501953125,336.8299865722656,338.25,335.8299865722656,336.6099853515625,41816100
2020-08-14 00:00:00+00:00,315.5113220214844,336.8399963378906,337.4200134277344,335.6199951171875,336.4100036621094,47260400
2020-08-17 00:00:00+00:00,316.5135192871094,337.9100036621094,338.3399963378906,336.8500061035156,337.94000244140625,35481000
2020-08-18 00:00:00+00:00,317.1973571777344,338.6400146484375,339.1000061035156,336.6099853515625,338.3399963378906,38733900
2020-08-19 00:00:00+00:00,315.87664794921875,337.2300109863281,339.6099853515625,336.6199951171875,339.04998779296875,68054200
2020-08-20 00:00:00+00:00,316.8601379394531,338.2799987792969,338.79998779296875,335.2200012207031,335.3599853515625,42207800
2020-08-21 00:00:00+00:00,317.9841003417969,339.4800109863281,339.7200012207031,337.54998779296875,337.9200134277344,55106600
2020-08-24 00:00:00+00:00,321.2063293457031,342.9200134277344,343.0,339.45001220703125,342.1199951171875,48588700
2020-08-25 00:00:00+00:00,322.3303527832031,344.1199951171875,344.2099914550781,342.2699890136719,343.5299987792969,38463400
2020-08-26 00:00:00+00:00,325.5618896484375,347.57000732421875,347.8599853515625,344.1700134277344,344.760009765625,50790200
2020-08-27 00:00:00+00:00,326.2737121582031,348.3299865722656,349.8999938964844,346.5299987792969,348.510009765625,58034100
2020-08-28 00:00:00+00:00,328.3813171386719,350.5799865722656,350.7200012207031,348.1499938964844,349.44000244140625,48588900
2020-08-31 00:00:00+00:00,327.19171142578125,349.30999755859375,351.29998779296875,349.05999755859375,350.3500061035156,66099200
2020-09-01 00:00:00+00:00,330.2733459472656,352.6000061035156,352.7099914550781,349.239990234375,350.2099914550781,54908700
2020-09-02 00:00:00+00:00,335.0505065917969,357.70001220703125,358.75,353.42999267578125,354.6700134277344,69540000
2020-09-03 00:00:00+00:00,323.5199890136719,345.3900146484375,356.3800048828125,342.5899963378906,355.8699951171875,148011100
2020-09-04 00:00:00+00:00,320.8785095214844,342.57000732421875,347.8299865722656,334.8699951171875,346.1300048828125,139156300
2020-09-08 00:00:00+00:00,312.11114501953125,333.2099914550781,342.6400146484375,332.8800048828125,336.7099914550781,114465300
2020-09-09 00:00:00+00:00,318.2745666503906,339.7900085449219,342.4599914550781,336.6099853515625,337.54998779296875,91462300
2020-09-10 00:00:00+00:00,312.74810791015625,333.8900146484375,342.5299987792969,332.8500061035156,341.82000732421875,90569500
2020-09-11 00:00:00+00:00,312.9073181152344,334.05999755859375,336.9700012207031,331.0,335.82000732421875,84680200
2020-09-14 00:00:00+00:00,317.0286560058594,338.4599914550781,340.3800048828125,334.2200012207031,337.489990234375,65605700
2020-09-15 00:00:00+00:00,318.6304626464844,340.1700134277344,342.0199890136719,338.4700012207031,341.1199951171875,52920900
2020-09-16 00:00:00+00:00,317.365966796875,338.82000732421875,343.05999755859375,338.5199890136719,341.510009765625,82096000
2020-09-17 00:00:00+00:00,314.57464599609375,335.8399963378906,337.70001220703125,332.989990234375,333.55999755859375,91523300
2020-09-18 00:00:00+00:00,310.9530334472656,330.6499938964844,335.489990234375,327.9700012207031,335.3699951171875,105877900
2020-09-21 00:00:00+00:00,307.4923095703125,326.9700012207031,327.1300048828125,321.7300109863281,325.70001220703125,99450800
2020-09-22 00:00:00+00:00,310.6238708496094,330.29998779296875,330.8999938964844,325.8599853515625,328.57000732421875,63612100
2020-09-23 00:00:00+00:00,303.4201965332031,322.6400146484375,331.20001220703125,322.1000061035156,330.8999938964844,93112200
2020-09-24 00:00:00+00:00,304.22894287109375,323.5,326.79998779296875,319.79998779296875,321.2200012207031,76681300
2020-09-25 00:00:00+00:00,309.1474304199219,328.7300109863281,329.5799865722656,321.6400146484375,322.5799865722656,71069400
2020-09-28 00:00:00+00:00,314.2821350097656,334.19000244140625,334.9599914550781,332.1499938964844,333.2200012207031,64584600
2020-09-29 00:00:00+00:00,312.5705261230469,332.3699951171875,334.7699890136719,331.6199951171875,333.9700012207031,51304000
2020-09-30 00:00:00+00:00,314.94049072265625,334.8900146484375,338.2900085449219,332.8800048828125,333.0899963378906,104081100
2020-10-01 00:00:00+00:00,316.9623718261719,337.0400085449219,338.739990234375,335.010009765625,337.69000244140625,88698700
2020-10-02 00:00:00+00:00,313.9530029296875,333.8399963378906,337.010009765625,331.19000244140625,331.70001220703125,89431100
2020-10-05 00:00:00+00:00,319.5202941894531,339.760009765625,339.9599914550781,336.010009765625,336.05999755859375,45713100
2020-10-06 00:00:00+00:00,314.97802734375,334.92999267578125,342.1700134277344,334.3800048828125,339.9100036621094,90128900
2020-10-07 00:00:00+00:00,320.4608154296875,340.760009765625,341.6300048828125,338.0899963378906,338.1199951171875,56999600
2020-10-08 00:00:00+00:00,323.3009033203125,343.7799987792969,343.8500061035156,341.8599853515625,342.8500061035156,45242500
2020-10-09 00:00:00+00:00,326.1880187988281,346.8500061035156,347.3500061035156,344.8900146484375,345.55999755859375,59528600
2020-10-12 00:00:00+00:00,331.43560791015625,352.42999267578125,354.0199890136719,349.05999755859375,349.5899963378906,80388500
2020-10-13 00:00:00+00:00,329.2726135253906,350.1300048828125,352.4700012207031,349.0899963378906,352.2799987792969,73255500
2020-10-14 00:00:00+00:00,327.20367431640625,347.92999267578125,351.92999267578125,347.1400146484375,350.75,57727900
2020-10-15 00:00:00+00:00,326.79925537109375,347.5,348.0199890136719,343.1300048828125,343.7099914550781,60357700
2020-10-16 00:00:00+00:00,326.601806640625,347.2900085449219,350.75,347.1000061035156,348.9599914550781,89501900
2020-10-19 00:00:00+00:00,321.6363220214844,342.010009765625,349.3299865722656,341.0400085449219,348.6499938964844,68425600
2020-10-20 00:00:00+00:00,322.9246826171875,343.3800048828125,346.8800048828125,342.6400146484375,343.4599914550781,60051900
2020-10-21 00:00:00+00:00,322.3134765625,342.7300109863281,345.6700134277344,342.3999938964844,343.3299865722656,63575000
2020-10-22 00:00:00+00:00,324.0814208984375,344.6099853515625,345.239990234375,340.6499938964844,342.9599914550781,55399300
2020-10-23 00:00:00+00:00,325.1817626953125,345.7799987792969,345.989990234375,343.1300048828125,345.92999267578125,49143900
2020-10-26 00:00:00+00:00,319.1724548339844,339.3900146484375,342.9800109863281,335.6199951171875,342.1300048828125,91473000
2020-10-27 00:00:00+00:00,318.0721130371094,338.2200012207031,340.1199951171875,337.989990234375,339.760009765625,65994100
2020-10-28 00:00:00+00:00,307.20068359375,326.6600036621094,338.25,326.1300048828125,332.1000061035156,127094300
2020-10-29 00:00:00+00:00,310.3229064941406,329.9800109863281,333.3999938964844,325.0899963378906,326.9100036621094,90597700
2020-10-30 00:00:00+00:00,307.08782958984375,326.5400085449219,329.69000244140625,322.6000061035156,328.2799987792969,120287300
2020-11-02 00:00:00+00:00,310.5298767089844,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,86068300
2020-11-03 00:00:00+00:00,316.0125732421875,336.0299987792969,338.25,330.2900085449219,333.69000244140625,93294200
2020-11-04 00:00:00+00:00,323.0751953125,343.5400085449219,347.94000244140625,339.5899963378906,340.8599853515625,126959700
2020-11-05 00:00:00+00:00,329.3760070800781,350.239990234375,352.19000244140625,348.8599853515625,349.239990234375,82039700
2020-11-06 00:00:00+00:00,329.3008117675781,350.1600036621094,351.510009765625,347.6499938964844,349.92999267578125,74973000
2020-11-09 00:00:00+00:00,333.4386901855469,354.55999755859375,364.3800048828125,354.05999755859375,363.9700012207031,172304200
2020-11-10 00:00:00+00:00,332.9496765136719,354.0400085449219,355.17999267578125,350.510009765625,353.489990234375,85552000
2020-11-11 00:00:00+00:00,335.42303466796875,356.6700134277344,357.55999755859375,355.05999755859375,356.3999938964844,58649000
2020-11-12 00:00:00+00:00,332.1691589355469,353.2099914550781,356.7200012207031,351.260009765625,355.5799865722656,67546200
2020-11-13 00:00:00+00:00,336.7678527832031,358.1000061035156,358.8999938964844,354.7099914550781,355.2699890136719,62892200
2020-11-16 00:00:00+00:00,340.97161865234375,362.57000732421875,362.7799987792969,359.5899963378906,360.9800109863281,74541100
2020-11-17 00:00:00+00:00,339.1377258300781,360.6199951171875,361.9200134277344,358.3399963378906,359.9700012207031,66111000
2020-11-18 00:00:00+00:00,335.0562438964844,356.2799987792969,361.5,356.239990234375,360.9100036621094,70591300
2020-11-19 00:00:00+00:00,336.4669189453125,357.7799987792969,358.17999267578125,354.1499938964844,355.6000061035156,59940900
2020-11-20 00:00:00+00:00,334.1628112792969,355.3299865722656,357.7200012207031,355.25,357.5,70417300
2020-11-23 00:00:00+00:00,336.1659240722656,357.4599914550781,358.82000732421875,354.8699951171875,357.2799987792969,63230600
2020-11-24 00:00:00+00:00,341.5827941894531,363.2200012207031,363.80999755859375,359.2900085449219,360.2099914550781,62415900
2020-11-25 00:00:00+00:00,341.0561828613281,362.6600036621094,363.1600036621094,361.4800109863281,363.1300048828125,45330900
2020-11-27 00:00:00+00:00,342.00604248046875,363.6700134277344,364.17999267578125,362.5799865722656,363.8399963378906,28514100
2020-11-30 00:00:00+00:00,340.491943359375,362.05999755859375,363.1199951171875,359.1700134277344,362.8299865722656,83872700
2020-12-01 00:00:00+00:00,344.2160949707031,366.0199890136719,367.67999267578125,364.92999267578125,365.57000732421875,74231400
